t,h
1126259462.1762,4.111323809523808e-22
1126259462.1763,4.126610952380952e-22
1126259462.1764,4.140726666666665e-22
1126259462.1764998,4.153651428571428e-22
1126259462.1766,4.165404761904762e-22
1126259462.1767,4.175976904761906e-22
1126259462.1768,4.1853483333333336e-22
1126259462.1769,4.193528809523808e-22
1126259462.1769998,4.200508571428571e-22
1126259462.1771,4.2062973809523807e-22
1126259462.1771998,4.2108757142857144e-22
1126259462.1773,4.2142630952380934e-22
1126259462.1774,4.216430238095236e-22
1126259462.1775,4.217396666666666e-22
1126259462.1776,4.2171526190476187e-22
1126259462.1777,4.2157078571428567e-22
1126259462.1778,4.213042857142857e-22
1126259462.1778998,4.2091771428571444e-22
1126259462.178,4.2040911904761903e-22
1126259462.1781,4.1978045238095217e-22
1126259462.1782,4.1903171428571414e-22
1126259462.1783,4.181619285714284e-22
1126259462.1784,4.171710952380954e-22
1126259462.1785,4.160611666666665e-22
1126259462.1785998,4.1483019047619043e-22
1126259462.1787,4.1348011904761903e-22
1126259462.1788,4.120109523809522e-22
1126259462.1789,4.1042269047619044e-22
1126259462.179,4.087153333333334e-22
1126259462.1791,4.068908333333333e-22
1126259462.1792,4.0494821428571423e-22
1126259462.1793,4.028874761904762e-22
1126259462.1794,4.007105714285714e-22
1126259462.1795,3.984175e-22
1126259462.1796,3.960092380952381e-22
1126259462.1797,3.934857857142857e-22
1126259462.1798,3.9084811904761886e-22
1126259462.1799,3.8809623809523807e-22
1126259462.18,3.8523209523809507e-22
1126259462.1801,3.8225569047619047e-22
1126259462.1802,3.7916799999999997e-22
1126259462.1803,3.7597e-22
1126259462.1804,3.726616904761904e-22
1126259462.1805,3.6924502380952376e-22
1126259462.1806,3.6572e-22
1126259462.1807,3.6208857142857145e-22
1126259462.1808,3.583517142857141e-22
1126259462.1809,3.545094285714285e-22
1126259462.181,3.5056269047619054e-22
1126259462.1811,3.465144285714286e-22
1126259462.1812,3.423636666666667e-22
1126259462.1813,3.381123571428571e-22
1126259462.1814,3.3376147619047617e-22
1126259462.1815,3.2931297619047623e-22
1126259462.1816,3.2476685714285703e-22
1126259462.1817,3.201250714285712e-22
1126259462.1818,3.1538957142857124e-22
1126259462.1819,3.105603571428571e-22
1126259462.182,3.0563938095238074e-22
1126259462.1821,3.006276190476189e-22
1126259462.1822,2.955270238095236e-22
1126259462.1823,2.9033954761904767e-22
1126259462.1824,2.8506519047619028e-22
1126259462.1825,2.7970688095238094e-22
1126259462.1826,2.74264619047619e-22
1126259462.1827,2.687403571428571e-22
1126259462.1828,2.6313702380952375e-22
1126259462.1829,2.574546190476191e-22
1126259462.183,2.5169509523809525e-22
1126259462.1831,2.458604047619048e-22
1126259462.1832,2.399525e-22
1126259462.1833,2.3397138095238095e-22
1126259462.1834,2.2792095238095237e-22
1126259462.1835,2.2180121428571427e-22
1126259462.1836,2.1561509523809517e-22
1126259462.1836998,2.0936454761904762e-22
1126259462.1838,2.030495714285714e-22
1126259462.1839,1.9667309523809524e-22
1126259462.1839998,1.902380476190476e-22
1126259462.1841,1.8374442857142857e-22
1126259462.1842,1.7719419047619047e-22
1126259462.1843,1.7059026190476187e-22
1126259462.1843998,1.639345952380952e-22
1126259462.1845,1.5722816666666663e-22
1126259462.1846,1.5047390476190476e-22
1126259462.1847,1.4367278571428573e-22
1126259462.1848,1.368267619047619e-22
1126259462.1849,1.299387619047619e-22
1126259462.185,1.230097619047619e-22
1126259462.1850998,1.1604269047619047e-22
1126259462.1852,1.0903949999999998e-22
1126259462.1853,1.0200116666666665e-22
1126259462.1854,9.493061904761906e-23
1126259462.1855,8.78298095238095e-23
1126259462.1856,8.070069047619047e-23
1126259462.1857,7.354521428571427e-23
1126259462.1857998,6.636533333333333e-23
1126259462.1859,5.91639761904762e-23
1126259462.186,5.194309523809524e-23
1126259462.1861,4.4703666666666664e-23
1126259462.1862,3.744861904761904e-23
1126259462.1863,3.0179904761904756e-23
1126259462.1864,2.2900452380952378e-23
1126259462.1864998,1.561123809523809e-23
1126259462.1866,8.314214285714285e-24
1126259462.1867,1.0132857142857144e-24
1126259462.1868,-6.2915476190476185e-24
1126259462.1869,-1.3596380952380947e-23
1126259462.187,-2.0900238095238094e-23
1126259462.1871,-2.820019047619048e-23
1126259462.1872,-3.549428571428571e-23
1126259462.1873,-4.2780571428571424e-23
1126259462.1874,-5.005611904761905e-23
1126259462.1875,-5.732092857142857e-23
1126259462.1876,-6.457011904761904e-23
1126259462.1877,-7.180369047619042e-23
1126259462.1878,-7.901773809523808e-23
1126259462.1879,-8.621128571428569e-23
1126259462.188,-9.338238095238091e-23
1126259462.1881,-1.0052711904761904e-22
1126259462.1882,-1.0764549999999997e-22
1126259462.1883,-1.1473459523809523e-22
1126259462.1884,-1.2179245238095237e-22
1126259462.1885,-1.2881614285714283e-22
1126259462.1886,-1.3580469047619046e-22
1126259462.1887,-1.4275516666666662e-22
1126259462.1888,-1.4966561904761903e-22
1126259462.1889,-1.5653507142857139e-22
1126259462.189,-1.63359619047619e-22
1126259462.1891,-1.7013828571428564e-22
1126259462.1892,-1.7686911904761904e-22
1126259462.1893,-1.8354919047619048e-22
1126259462.1894,-1.901775238095238e-22
1126259462.1895,-1.9675216666666664e-22
1126259462.1896,-2.0327019047619044e-22
1126259462.1897,-2.09730619047619e-22
1126259462.1898,-2.1613149999999997e-22
1126259462.1899,-2.2246892857142854e-22
1126259462.19,-2.287438809523809e-22
1126259462.1901,-2.3495245238095236e-22
1126259462.1902,-2.4109269047619044e-22
1126259462.1903,-2.471645952380952e-22
1126259462.1904,-2.5316426190476185e-22
1126259462.1905,-2.590907142857142e-22
1126259462.1906,-2.6494297619047616e-22
1126259462.1907,-2.7071714285714285e-22
1126259462.1908,-2.7641321428571426e-22
1126259462.1908998,-2.8202923809523806e-22
1126259462.191,-2.875632619047619e-22
1126259462.1911,-2.930133333333333e-22
1126259462.1912,-2.9837749999999987e-22
1126259462.1913,-3.036557619047619e-22
1126259462.1914,-3.0884421428571436e-22
1126259462.1915,-3.1394285714285693e-22
1126259462.1915998,-3.1894973809523816e-22
1126259462.1917,-3.238629047619046e-22
1126259462.1918,-3.286804047619046e-22
1126259462.1919,-3.3340223809523807e-22
1126259462.192,-3.3802547619047617e-22
1126259462.1921,-3.42550119047619e-22
1126259462.1922,-3.469732380952379e-22
1126259462.1922998,-3.512948333333333e-22
1126259462.1924,-3.5551295238095233e-22
1126259462.1925,-3.596256428571427e-22
1126259462.1926,-3.6363192857142857e-22
1126259462.1927,-3.675308333333333e-22
1126259462.1928,-3.713213809523809e-22
1126259462.1929,-3.75001619047619e-22
1126259462.193,-3.7857154761904757e-22
1126259462.1931,-3.82028238095238e-22
1126259462.1932,-3.853726666666666e-22
1126259462.1933,-3.8860190476190477e-22
1126259462.1934,-3.9171595238095233e-22
1126259462.1935,-3.9471285714285714e-22
1126259462.1936,-3.975935952380952e-22
1126259462.1936998,-4.003542619047619e-22
1126259462.1938,-4.0299680952380946e-22
1126259462.1939,-4.055192857142858e-22
1126259462.194,-4.0792071428571425e-22
1126259462.1941,-4.101991428571428e-22
1126259462.1942,-4.1235652380952384e-22
1126259462.1943,-4.143899285714285e-22
1126259462.1943998,-4.1629935714285717e-22
1126259462.1945,-4.1808383333333326e-22
1126259462.1946,-4.197433571428571e-22
1126259462.1947,-4.2127695238095217e-22
1126259462.1948,-4.226846190476189e-22
1126259462.1949,-4.239653809523809e-22
1126259462.195,-4.251182619047619e-22
1126259462.1951,-4.261432619047619e-22
1126259462.1952,-4.270403809523809e-22
1126259462.1953,-4.27809619047619e-22
1126259462.1954,-4.284490238095238e-22
1126259462.1955,-4.289595714285714e-22
1126259462.1956,-4.293412619047618e-22
1126259462.1957,-4.2959214285714285e-22
1126259462.1958,-4.297141666666668e-22
1126259462.1959,-4.297063571428571e-22
1126259462.196,-4.295687142857141e-22
1126259462.1961,-4.2930123809523805e-22
1126259462.1962,-4.2890295238095235e-22
1126259462.1963,-4.283748333333333e-22
1126259462.1964,-4.277178571428571e-22
1126259462.1965,-4.269300714285713e-22
1126259462.1966,-4.260124523809526e-22
1126259462.1967,-4.24965976190476e-22
1126259462.1968,-4.237906428571428e-22
1126259462.1969,-4.2248547619047617e-22
1126259462.197,-4.2105242857142837e-22
1126259462.1971,-4.1949052380952363e-22
1126259462.1972,-4.1780073809523823e-22
1126259462.1973,-4.1598307142857157e-22
1126259462.1974,-4.1403947619047614e-22
1126259462.1975,-4.1196897619047604e-22
1126259462.1976,-4.0977254761904763e-22
1126259462.1977,-4.0745019047619033e-22
1126259462.1978,-4.05003857142857e-22
1126259462.1979,-4.0243354761904744e-22
1126259462.198,-3.9973926190476187e-22
1126259462.1981,-3.9692295238095252e-22
1126259462.1982,-3.9398461904761904e-22
1126259462.1983,-3.909252380952379e-22
1126259462.1984,-3.8774578571428574e-22
1126259462.1985,-3.844472380952381e-22
1126259462.1986,-3.8102959523809505e-22
1126259462.1987,-3.774957857142857e-22
1126259462.1987998,-3.7384483333333328e-22
1126259462.1989,-3.7007869047619046e-22
1126259462.199,-3.661983333333333e-22
1126259462.1991,-3.622047380952381e-22
1126259462.1992,-3.580988809523809e-22
1126259462.1993,-3.5388271428571423e-22
1126259462.1994,-3.495562380952381e-22
1126259462.1994998,-3.451223809523809e-22
1126259462.1996,-3.4058114285714268e-22
1126259462.1997,-3.3593349999999993e-22
1126259462.1998,-3.3118238095238094e-22
1126259462.1999,-3.2632778571428567e-22
1126259462.2,-3.2137069047619045e-22
1126259462.2001,-3.1631499999999997e-22
1126259462.2001998,-3.1115973809523816e-22
1126259462.2003,-3.059078333333333e-22
1126259462.2004,-3.0056026190476185e-22
1126259462.2005,-2.951179999999998e-22
1126259462.2006,-2.89583976190476e-22
1126259462.2007,-2.8395916666666664e-22
1126259462.2008,-2.7824454761904757e-22
1126259462.2008998,-2.7244304761904757e-22
1126259462.201,-2.6655661904761905e-22
1126259462.2011,-2.6058526190476186e-22
1126259462.2012,-2.5453190476190476e-22
1126259462.2013,-2.4839849999999996e-22
1126259462.2014,-2.421860238095238e-22
1126259462.2015,-2.3589740476190473e-22
1126259462.2015998,-2.2953459523809525e-22
1126259462.2017,-2.2309759523809526e-22
1126259462.2018,-2.165903095238095e-22
1126259462.2019,-2.1001371428571425e-22
1126259462.202,-2.0337073809523807e-22
1126259462.2021,-1.9666235714285713e-22
1126259462.2022,-1.8989052380952381e-22
1126259462.2022998,-1.8305816666666667e-22
1126259462.2024,-1.7616723809523811e-22
1126259462.2025,-1.6921871428571424e-22
1126259462.2026,-1.6221649999999993e-22
1126259462.2027,-1.5516059523809522e-22
1126259462.2028,-1.4805490476190475e-22
1126259462.2029,-1.4090040476190472e-22
1126259462.203,-1.3370099999999997e-22
1126259462.2031,-1.2645669047619043e-22
1126259462.2032,-1.1917040476190475e-22
1126259462.2033,-1.1184507142857142e-22
1126259462.2034,-1.0448264285714285e-22
1126259462.2035,-9.708507142857142e-23
1126259462.2036,-8.965528571428569e-23
1126259462.2037,-8.219523809523807e-23
1126259462.2038,-7.470590476190474e-23
1126259462.2039,-6.719119047619046e-23
1126259462.204,-5.965304761904762e-23
1126259462.2041,-5.209440476190477e-23
1126259462.2042,-4.451623809523809e-23
1126259462.2043,-3.692147619047619e-23
1126259462.2044,-2.9312071428571423e-23
1126259462.2045,-2.169192857142857e-23
1126259462.2046,-1.4061047619047616e-23
1126259462.2047,-6.423333333333331e-24
1126259462.2048,1.218285714285714e-24
1126259462.2049,8.862833333333332e-24
1126259462.205,1.6508357142857135e-23
1126259462.2051,2.415095238095238e-23
1126259462.2052,3.1788666666666665e-23
1126259462.2053,3.941857142857142e-23
1126259462.2054,4.704066666666666e-23
1126259462.2055,5.465007142857141e-23
1126259462.2056,6.224483333333333e-23
1126259462.2057,6.982397619047616e-23
1126259462.2058,7.738359523809518e-23
1126259462.2059,8.492271428571428e-23
1126259462.206,9.243742857142857e-23
1126259462.2061,9.992578571428571e-23
1126259462.2062,1.073868095238095e-22
1126259462.2063,1.1481659523809524e-22
1126259462.2064,1.2221319047619048e-22
1126259462.2065,1.2957464285714282e-22
1126259462.2066,1.36899e-22
1126259462.2066998,1.4418235714285713e-22
1126259462.2068,1.514237380952381e-22
1126259462.2069,1.5862119047619048e-22
1126259462.207,1.657708095238095e-22
1126259462.2071,1.72871619047619e-22
1126259462.2072,1.7992166666666666e-22
1126259462.2073,1.869170476190476e-22
1126259462.2073998,1.938577619047619e-22
1126259462.2075,2.0073892857142856e-22
1126259462.2076,2.075605476190476e-22
1126259462.2077,2.1432066666666663e-22
1126259462.2078,2.2101440476190475e-22
1126259462.2079,2.2764273809523807e-22
1126259462.208,2.342017619047619e-22
1126259462.2080998,2.4068952380952376e-22
1126259462.2082,2.4710504761904763e-22
1126259462.2083,2.5344442857142856e-22
1126259462.2084,2.597076666666667e-22
1126259462.2085,2.6589085714285714e-22
1126259462.2086,2.719930238095238e-22
1126259462.2087,2.7801221428571424e-22
1126259462.2087998,2.8394647619047624e-22
1126259462.2089,2.8979385714285716e-22
1126259462.2089999,2.955524047619047e-22
1126259462.2091,3.0121919047619044e-22
1126259462.2092,3.067942142857141e-22
1126259462.2093,3.122745476190475e-22
1126259462.2094,3.176592142857143e-22
1126259462.2094998,3.229452857142855e-22
1126259462.2096,3.281317857142857e-22
1126259462.2097,3.3321773809523807e-22
1126259462.2098,3.3819923809523803e-22
1126259462.2099,3.430772619047619e-22
1126259462.21,3.478479047619046e-22
1126259462.2101,3.5251116666666665e-22
1126259462.2102,3.5706509523809523e-22
1126259462.2103,3.6150773809523806e-22
1126259462.2104,3.65838119047619e-22
1126259462.2105,3.7005526190476187e-22
1126259462.2106,3.7415623809523805e-22
1126259462.2107,3.7814104761904745e-22
1126259462.2108,3.8200871428571424e-22
1126259462.2109,3.8575630952380934e-22
1126259462.211,3.8938285714285708e-22
1126259462.2111,3.928883571428571e-22
1126259462.2112,3.9627085714285708e-22
1126259462.2113,3.995293809523809e-22
1126259462.2114,4.0266197619047615e-22
1126259462.2115,4.056686428571428e-22
1126259462.2116,4.085484047619048e-22
1126259462.2117,4.112993095238095e-22
1126259462.2118,4.139213571428571e-22
1126259462.2119,4.1641357142857136e-22
1126259462.212,4.187739999999998e-22
1126259462.2121,4.210026428571427e-22
1126259462.2122,4.2309852380952393e-22
1126259462.2123,4.250616428571428e-22
1126259462.2124,4.268890714285712e-22
1126259462.2125,4.285827619047617e-22
1126259462.2126,4.301407619047618e-22
1126259462.2127,4.315630714285713e-22
1126259462.2128,4.328477380952379e-22
1126259462.2129,4.33995738095238e-22
1126259462.213,4.350060952380951e-22
1126259462.2131,4.358788095238095e-22
1126259462.2132,4.366129047619046e-22
1126259462.2133,4.372083809523808e-22
1126259462.2134,4.376642619047619e-22
1126259462.2135,4.379815238095238e-22
1126259462.2136,4.381591904761905e-22
1126259462.2137,4.381962857142858e-22
1126259462.2138,4.380947619047618e-22
1126259462.2139,4.37853642857143e-22
1126259462.214,4.374719523809524e-22
1126259462.2141,4.369506666666666e-22
1126259462.2142,4.362897857142855e-22
1126259462.2143,4.354902857142857e-22
1126259462.2144,4.345502142857142e-22
1126259462.2145,4.334715238095239e-22
1126259462.2145998,4.322532380952379e-22
1126259462.2147,4.308963333333332e-22
1126259462.2148,4.294017857142857e-22
1126259462.2149,4.277686190476189e-22
1126259462.215,4.259978095238093e-22
1126259462.2151,4.240903333333333e-22
1126259462.2152,4.2204619047619046e-22
1126259462.2152998,4.198663571428571e-22
1126259462.2154,4.1755083333333316e-22
1126259462.2155,4.1510059523809525e-22
1126259462.2156,4.12516619047619e-22
1126259462.2157,4.0979890476190474e-22
1126259462.2158,4.0694940476190473e-22
1126259462.2159,4.039671428571428e-22
1126259462.216,4.008550476190476e-22
1126259462.2161,3.9761214285714284e-22
1126259462.2162,3.9424135714285707e-22
1126259462.2163,3.9074171428571425e-22
1126259462.2164,3.8711516666666666e-22
1126259462.2165,3.833636666666667e-22
1126259462.2166,3.7948623809523807e-22
1126259462.2166998,3.7548580952380947e-22
1126259462.2168,3.713633571428571e-22
1126259462.2169,3.6711985714285714e-22
1126259462.217,3.627562857142857e-22
1126259462.2171,3.58273619047619e-22
1126259462.2172,3.5367478571428564e-22
1126259462.2173,3.4895880952380954e-22
1126259462.2173998,3.4412959523809507e-22
1126259462.2175,3.39188119047619e-22
1126259462.2176,3.3413438095238074e-22
1126259462.2177,3.289713095238095e-22
1126259462.2178,3.2369890476190484e-22
1126259462.2179,3.183210714285714e-22
1126259462.218,3.128387857142858e-22
1126259462.2181,3.0725204761904747e-22
1126259462.2182,3.015647619047618e-22
1126259462.2183,2.957779047619047e-22
1126259462.2184,2.898924523809523e-22
1126259462.2185,2.839113333333333e-22
1126259462.2186,2.778365e-22
1126259462.2187,2.7166892857142855e-22
1126259462.2188,2.6541057142857142e-22
1126259462.2189,2.5906435714285707e-22
